"time","metric","scenario","group","load_zone","tags","count"
"2024-02-08T13:48:15+00:00","iterations","default","","amazon:us:columbus","{}",141
"2024-02-08T13:48:18+00:00","iterations","default","","amazon:us:columbus","{}",189
"2024-02-08T13:48:21+00:00","iterations","default","","amazon:us:columbus","{}",199
"2024-02-08T13:48:24+00:00","iterations","default","","amazon:us:columbus","{}",142
"2024-02-08T13:48:27+00:00","iterations","default","","amazon:us:columbus","{}",199
"2024-02-08T13:48:30+00:00","iterations","default","","amazon:us:columbus","{}",203
"2024-02-08T13:48:33+00:00","iterations","default","","amazon:us:columbus","{}",144
"2024-02-08T13:48:36+00:00","iterations","default","","amazon:us:columbus","{}",205
"2024-02-08T13:48:39+00:00","iterations","default","","amazon:us:columbus","{}",190
"2024-02-08T13:48:42+00:00","iterations","default","","amazon:us:columbus","{}",166
"2024-02-08T13:48:45+00:00","iterations","default","","amazon:us:columbus","{}",208
"2024-02-08T13:48:48+00:00","iterations","default","","amazon:us:columbus","{}",188
"2024-02-08T13:48:51+00:00","iterations","default","","amazon:us:columbus","{}",176
"2024-02-08T13:48:54+00:00","iterations","default","","amazon:us:columbus","{}",213
"2024-02-08T13:48:57+00:00","iterations","default","","amazon:us:columbus","{}",179
"2024-02-08T13:49:00+00:00","iterations","default","","amazon:us:columbus","{}",190
"2024-02-08T13:49:03+00:00","iterations","default","","amazon:us:columbus","{}",219
"2024-02-08T13:49:06+00:00","iterations","default","","amazon:us:columbus","{}",178
"2024-02-08T13:49:09+00:00","iterations","default","","amazon:us:columbus","{}",199
"2024-02-08T13:49:12+00:00","iterations","default","","amazon:us:columbus","{}",224
"2024-02-08T13:49:15+00:00","iterations","default","","amazon:us:columbus","{}",170
"2024-02-08T13:49:18+00:00","iterations","default","","amazon:us:columbus","{}",215
"2024-02-08T13:49:21+00:00","iterations","default","","amazon:us:columbus","{}",226
"2024-02-08T13:49:24+00:00","iterations","default","","amazon:us:columbus","{}",172
"2024-02-08T13:49:27+00:00","iterations","default","","amazon:us:columbus","{}",222
"2024-02-08T13:49:30+00:00","iterations","default","","amazon:us:columbus","{}",231
"2024-02-08T13:49:33+00:00","iterations","default","","amazon:us:columbus","{}",174
"2024-02-08T13:49:36+00:00","iterations","default","","amazon:us:columbus","{}",226
"2024-02-08T13:49:39+00:00","iterations","default","","amazon:us:columbus","{}",230
"2024-02-08T13:49:42+00:00","iterations","default","","amazon:us:columbus","{}",181
"2024-02-08T13:49:45+00:00","iterations","default","","amazon:us:columbus","{}",233
"2024-02-08T13:49:48+00:00","iterations","default","","amazon:us:columbus","{}",221
"2024-02-08T13:49:51+00:00","iterations","default","","amazon:us:columbus","{}",196
"2024-02-08T13:49:54+00:00","iterations","default","","amazon:us:columbus","{}",240
"2024-02-08T13:49:57+00:00","iterations","default","","amazon:us:columbus","{}",220
"2024-02-08T13:50:00+00:00","iterations","default","","amazon:us:columbus","{}",205
"2024-02-08T13:50:03+00:00","iterations","default","","amazon:us:columbus","{}",241
"2024-02-08T13:50:06+00:00","iterations","default","","amazon:us:columbus","{}",205
"2024-02-08T13:50:09+00:00","iterations","default","","amazon:us:columbus","{}",225
"2024-02-08T13:50:12+00:00","iterations","default","","amazon:us:columbus","{}",228
"2024-02-08T13:50:15+00:00","iterations","default","","amazon:us:columbus","{}",211
"2024-02-08T13:50:18+00:00","iterations","default","","amazon:us:columbus","{}",249
"2024-02-08T13:50:21+00:00","iterations","default","","amazon:us:columbus","{}",228
"2024-02-08T13:50:24+00:00","iterations","default","","amazon:us:columbus","{}",219
"2024-02-08T13:50:27+00:00","iterations","default","","amazon:us:columbus","{}",253
"2024-02-08T13:50:30+00:00","iterations","default","","amazon:us:columbus","{}",223
"2024-02-08T13:50:33+00:00","iterations","default","","amazon:us:columbus","{}",231
"2024-02-08T13:50:36+00:00","iterations","default","","amazon:us:columbus","{}",257
"2024-02-08T13:50:39+00:00","iterations","default","","amazon:us:columbus","{}",222
"2024-02-08T13:50:42+00:00","iterations","default","","amazon:us:columbus","{}",240
"2024-02-08T13:50:45+00:00","iterations","default","","amazon:us:columbus","{}",261
"2024-02-08T13:50:48+00:00","iterations","default","","amazon:us:columbus","{}",219
"2024-02-08T13:50:51+00:00","iterations","default","","amazon:us:columbus","{}",248
"2024-02-08T13:50:54+00:00","iterations","default","","amazon:us:columbus","{}",268
"2024-02-08T13:50:57+00:00","iterations","default","","amazon:us:columbus","{}",218
"2024-02-08T13:51:00+00:00","iterations","default","","amazon:us:columbus","{}",258
"2024-02-08T13:51:03+00:00","iterations","default","","amazon:us:columbus","{}",270
"2024-02-08T13:51:06+00:00","iterations","default","","amazon:us:columbus","{}",224
"2024-02-08T13:51:09+00:00","iterations","default","","amazon:us:columbus","{}",261
"2024-02-08T13:51:12+00:00","iterations","default","","amazon:us:columbus","{}",274
"2024-02-08T13:51:15+00:00","iterations","default","","amazon:us:columbus","{}",222
"2024-02-08T13:51:18+00:00","iterations","default","","amazon:us:columbus","{}",270
"2024-02-08T13:51:21+00:00","iterations","default","","amazon:us:columbus","{}",278
"2024-02-08T13:51:24+00:00","iterations","default","","amazon:us:columbus","{}",227
"2024-02-08T13:51:27+00:00","iterations","default","","amazon:us:columbus","{}",275
"2024-02-08T13:51:30+00:00","iterations","default","","amazon:us:columbus","{}",282
"2024-02-08T13:51:33+00:00","iterations","default","","amazon:us:columbus","{}",227
"2024-02-08T13:51:36+00:00","iterations","default","","amazon:us:columbus","{}",127
