"time","metric","scenario","group","load_zone","tags","count"
"2024-02-29T13:55:03+00:00","data_received","default","","amazon:us:columbus","{}",1482597
"2024-02-29T13:55:06+00:00","data_received","default","","amazon:us:columbus","{}",1485193
"2024-02-29T13:55:09+00:00","data_received","default","","amazon:us:columbus","{}",1495961
"2024-02-29T13:55:12+00:00","data_received","default","","amazon:us:columbus","{}",1505275
"2024-02-29T13:55:15+00:00","data_received","default","","amazon:us:columbus","{}",1529431
"2024-02-29T13:55:18+00:00","data_received","default","","amazon:us:columbus","{}",1505275
"2024-02-29T13:55:21+00:00","data_received","default","","amazon:us:columbus","{}",1569619
"2024-02-29T13:55:24+00:00","data_received","default","","amazon:us:columbus","{}",1512863
"2024-02-29T13:55:27+00:00","data_received","default","","amazon:us:columbus","{}",1568701
"2024-02-29T13:55:30+00:00","data_received","default","","amazon:us:columbus","{}",1559721
"2024-02-29T13:55:33+00:00","data_received","default","","amazon:us:columbus","{}",1575419
"2024-02-29T13:55:36+00:00","data_received","default","","amazon:us:columbus","{}",1546357
"2024-02-29T13:55:39+00:00","data_received","default","","amazon:us:columbus","{}",1628947
"2024-02-29T13:55:42+00:00","data_received","default","","amazon:us:columbus","{}",1573109
"2024-02-29T13:55:45+00:00","data_received","default","","amazon:us:columbus","{}",1595477
"2024-02-29T13:55:48+00:00","data_received","default","","amazon:us:columbus","{}",1633336
"2024-02-29T13:55:51+00:00","data_received","default","","amazon:us:columbus","{}",1642378
"2024-02-29T13:55:54+00:00","data_received","default","","amazon:us:columbus","{}",1579784
"2024-02-29T13:55:57+00:00","data_received","default","","amazon:us:columbus","{}",1695954
"2024-02-29T13:56:00+00:00","data_received","default","","amazon:us:columbus","{}",1606560
"2024-02-29T13:56:03+00:00","data_received","default","","amazon:us:columbus","{}",1662460
"2024-02-29T13:56:06+00:00","data_received","default","","amazon:us:columbus","{}",1673500
"2024-02-29T13:56:09+00:00","data_received","default","","amazon:us:columbus","{}",1682590
"2024-02-29T13:56:12+00:00","data_received","default","","amazon:us:columbus","{}",1660112
"2024-02-29T13:56:15+00:00","data_received","default","","amazon:us:columbus","{}",1716007
"2024-02-29T13:56:18+00:00","data_received","default","","amazon:us:columbus","{}",1685994
"2024-02-29T13:56:21+00:00","data_received","default","","amazon:us:columbus","{}",1729395
"2024-02-29T13:56:24+00:00","data_received","default","","amazon:us:columbus","{}",1732852
"2024-02-29T13:56:27+00:00","data_received","default","","amazon:us:columbus","{}",1736089
"2024-02-29T13:56:30+00:00","data_received","default","","amazon:us:columbus","{}",1719464
"2024-02-29T13:56:33+00:00","data_received","default","","amazon:us:columbus","{}",1776277
"2024-02-29T13:56:36+00:00","data_received","default","","amazon:us:columbus","{}",1739546
"2024-02-29T13:56:39+00:00","data_received","default","","amazon:us:columbus","{}",1769588
"2024-02-29T13:56:42+00:00","data_received","default","","amazon:us:columbus","{}",1773059
"2024-02-29T13:56:45+00:00","data_received","default","","amazon:us:columbus","{}",682874
